829 343206
105 550 -198
105 551 436
105 552 39
105 553 493
105 554 -221
105 555 -368
105 556 -492
105 557 381
105 558 175
105 559 57
105 560 -41
105 561 384
105 562 403
105 563 354
105 564 -7
105 565 197
105 566 -330
105 567 -188
105 568 -238
105 569 228
105 570 -302
105 571 -46
105 572 98
105 573 455
105 574 -277
105 575 475
105 576 371
105 577 1
105 578 132
105 579 -412
105 580 491
105 581 434
105 582 -476
105 583 30
105 584 427
105 585 -197
105 586 -485
105 587 435
105 588 37
105 589 190
105 590 345
105 591 -152
105 592 74
105 593 248
105 594 -298
105 595 -433
105 596 298
105 597 224
105 598 232
105 599 -88
105 600 -48
105 601 430
105 602 -282
105 603 -98
105 604 -263
105 605 -59
105 606 -122
105 607 -392
105 608 -206
105 609 -138
105 610 -303
105 611 -214
105 612 -203
105 613 73
105 614 -332
105 615 76
105 616 377
105 617 -317
105 618 364
105 619 266
105 620 374
105 621 209
105 622 -386
105 623 300
105 624 309
105 625 168
105 626 368
105 627 459
105 628 -108
105 629 100
105 630 223
105 631 -304
105 632 382
105 633 442
105 634 99
105 635 -380
105 636 -117
105 637 -171
105 638 80
105 639 178
105 640 191
105 641 -371
105 642 -184
105 643 -160
105 644 203
105 645 -16
105 646 417
105 647 432
105 648 -480
105 649 281
105 650 198
105 651 394
105 652 342
105 653 -336
105 654 194
105 655 -497
105 656 332
105 657 414
105 658 463
105 659 76
105 660 366
105 661 186
105 662 272
105 663 249
105 664 128
105 665 -129
105 666 369
105 667 -136
105 668 -448
105 669 -51
105 670 -106
105 671 244
105 672 79
105 673 -438
105 674 -416
105 675 134
105 676 46
105 677 -147
105 678 66
105 679 418
105 680 -14
105 681 116
105 682 312
105 683 -172
105 684 280
105 685 359
105 686 -168
105 687 464
105 688 273
105 689 147
105 690 40
105 691 492
105 692 -167
105 693 -188
105 694 241
105 695 -186
105 696 -464
105 697 462
105 698 -470
105 699 -412
105 700 -89
105 701 276
105 702 -316
105 703 -158
105 704 338
105 705 -231
105 706 476
105 707 236
105 708 474
105 709 42
105 710 155
105 711 -39
105 712 -342
105 713 319
105 714 -359
105 715 -210
105 716 178
105 717 -27
105 718 -246
105 719 304
105 720 -28
105 721 294
105 722 296
105 723 -342
105 724 -41
105 725 37
105 726 324
105 727 -5
105 728 -1
105 729 354
105 730 435
105 731 -238
105 732 482
105 733 -380
105 734 105
105 735 -328
105 736 241
105 737 433
105 738 408
105 739 215
105 740 -24
105 741 415
105 742 28
105 743 486
105 744 235
105 745 170
105 746 129
105 747 -87
105 748 -5
105 749 383
105 750 69
105 751 468
105 752 -470
105 753 -135
105 754 -374
105 755 341
105 756 -246
105 757 450
105 758 -164
105 759 253
105 760 -344
105 761 123
105 762 -132
105 763 -10
105 764 243
105 765 473
105 766 162
105 767 336
105 768 406
105 769 422
105 770 404
105 771 234
105 772 338
105 773 -68
105 774 -427
105 775 73
105 776 -398
105 777 202
105 778 -162
105 779 98
105 780 437
105 781 408
105 782 66
105 783 -181
105 784 125
105 785 -456
105 786 -340
105 787 380
105 788 -154
105 789 348
105 790 485
105 791 354
105 792 -28
105 793 -147
105 794 -156
105 795 -285
105 796 178
105 797 -142
105 798 -96
105 799 437
105 800 -220
105 801 -192
105 802 171
105 803 -382
105 804 240
105 805 -404
105 806 -457
105 807 343
105 808 -350
105 809 -118
105 810 293
105 811 -412
105 812 142
105 813 211
105 814 -93
105 815 -233
105 816 255
105 817 420
105 818 -353
105 819 -47
105 820 268
105 821 -15
105 822 -193
105 823 -260
105 824 338
105 825 -497
105 826 308
105 827 17
105 828 -139
105 829 -288
106 107 306
106 108 493
106 109 20
106 110 -23
106 111 -388
106 112 112
106 113 426
106 114 -345
106 115 -45
106 116 -424
106 117 389
106 118 100
106 119 16
106 120 31
106 121 -189
106 122 424
106 123 299
106 124 -82
106 125 -304
106 126 -202
106 127 371
106 128 464
106 129 283
106 130 30
106 131 -295
106 132 474
106 133 385
106 134 -135
106 135 343
106 136 98
106 137 77
106 138 149
106 139 92
106 140 -51
106 141 -22
106 142 -444
106 143 -439
106 144 -96
106 145 -289
106 146 369
106 147 -19
106 148 -399
106 149 -31
106 150 497
106 151 484
106 152 -367
106 153 -227
106 154 -365
106 155 51
106 156 -31
106 157 286
106 158 -77
106 159 286
106 160 421
106 161 -195
106 162 -157
106 163 395
106 164 -309
106 165 208
106 166 238
106 167 289
106 168 -215
106 169 239
106 170 233
106 171 -414
106 172 -282
106 173 289
106 174 -1
106 175 122
106 176 -147
106 177 220
106 178 -45
106 179 306
106 180 42
106 181 305
106 182 290
106 183 175
106 184 -70
106 185 426
106 186 78
106 187 -248
106 188 -436
106 189 -499
106 190 -462
106 191 485
106 192 159
106 193 -119
106 194 381
106 195 350
106 196 -411
106 197 471
106 198 491
106 199 226
106 200 211
106 201 225
106 202 -336
106 203 429
106 204 366
106 205 163
106 206 403
106 207 -281
106 208 236
106 209 211
106 210 -475
106 211 -222
106 212 16
106 213 316
106 214 -195
106 215 446
106 216 -406
106 217 383
106 218 50
106 219 -342
106 220 -263
106 221 88
106 222 -357
106 223 396
106 224 469
106 225 -124
106 226 -402
106 227 -90
106 228 200
106 229 -59
106 230 -364
106 231 -89
106 232 18
106 233 152
106 234 192
106 235 -115
106 236 -184
106 237 447
106 238 104
106 239 -96
106 240 158
106 241 130
106 242 182
106 243 26
106 244 298
106 245 -161
106 246 325
106 247 392
106 248 -278
106 249 -125
106 250 -98
106 251 -41
106 252 464
106 253 397
106 254 207
106 255 -215
106 256 -226
106 257 -343
106 258 196
106 259 -174
106 260 99
106 261 -316
106 262 -411
106 263 -383
106 264 337
106 265 281
106 266 2
106 267 5
106 268 -420
106 269 -41
106 270 -239
106 271 239
106 272 -411
106 273 443
106 274 117
106 275 387
106 276 134
106 277 -58
106 278 -369
106 279 356
106 280 318
106 281 385
106 282 168
106 283 -366
106 284 282
106 285 227
106 286 -81
106 287 -92
106 288 385
106 289 -33
106 290 234
106 291 336
106 292 -496
106 293 323
106 294 453
106 295 -307
106 296 456
106 297 308
106 298 198
106 299 -111
106 300 -233
106 301 459
106 302 -20
106 303 208
106 304 -246
106 305 -403
106 306 447
106 307 -260
106 308 40
106 309 -422
106 310 -404
106 311 210
106 312 463
106 313 -384
106 314 -304
106 315 -403
106 316 -304
106 317 115
106 318 6
106 319 -419
106 320 -65
106 321 92
106 322 417
106 323 -61
106 324 268
106 325 -278
106 326 132
106 327 -424
106 328 -470
106 329 182
106 330 -35
106 331 149
106 332 493
106 333 445
106 334 -143
106 335 99
106 336 -105
106 337 -196
106 338 339
106 339 435
106 340 234
106 341 -213
106 342 497
106 343 -451
106 344 256
106 345 -307
106 346 -353
106 347 452
106 348 -340
106 349 -495
106 350 -115
106 351 447
106 352 449
106 353 154
106 354 -114
106 355 217
106 356 376
106 357 -130
106 358 -354
106 359 -241
106 360 -96
106 361 111
106 362 408
106 363 249
106 364 409
106 365 118
106 366 -152
106 367 -196
106 368 422
106 369 39
106 370 91
106 371 157
106 372 327
106 373 440
106 374 206
106 375 83
106 376 -367
106 377 -295
106 378 387
106 379 145
106 380 -290
106 381 -228
106 382 93
106 383 -340
106 384 426
106 385 -169
106 386 -271
106 387 -346
106 388 -446
106 389 -125
106 390 265
106 391 310
106 392 -161
106 393 -474
106 394 60
106 395 100
106 396 144
106 397 408
106 398 404
106 399 66
106 400 300
106 401 -5
106 402 75
106 403 127
106 404 -65
106 405 -218
106 406 62
106 407 420
106 408 -13
106 409 -51
106 410 417
106 411 -450
106 412 -427
106 413 362
106 414 -290
106 415 -149
106 416 46
106 417 291
106 418 5
106 419 100
106 420 19
106 421 123
106 422 -90
106 423 -290
106 424 149
106 425 470
106 426 310
106 427 -207
106 428 -269
106 429 214
106 430 -289
106 431 -469
106 432 61
106 433 287
106 434 -490
106 435 -152
106 436 -431
106 437 424
106 438 120
106 439 408
106 440 225
106 441 37
106 442 458
106 443 298
106 444 -100
106 445 -332
106 446 1
106 447 446
106 448 -188
106 449 -494
106 450 398
106 451 -317
106 452 481
106 453 -192
106 454 -107
106 455 130
106 456 131
106 457 -297
106 458 423
106 459 -286
106 460 -231
106 461 -365
106 462 97
106 463 -318
106 464 422
106 465 459
106 466 30
106 467 -157
106 468 383
106 469 -350
106 470 -249
106 471 108
106 472 187
106 473 -290
106 474 258
106 475 -61
106 476 230
106 477 -241
106 478 -115
106 479 -106
106 480 117
106 481 135
106 482 77
106 483 99
106 484 -204
106 485 470
106 486 81
106 487 -221
106 488 25
106 489 357
106 490 -7
106 491 294
106 492 -156
106 493 -58
106 494 476
106 495 -234
106 496 -99
106 497 358
106 498 461
106 499 136
106 500 -492
106 501 -288
106 502 96
106 503 -452
106 504 274
106 505 206
106 506 -13
106 507 357
106 508 465
106 509 -275
106 510 -249
106 511 434
106 512 360
106 513 329
106 514 385
106 515 -344
106 516 299
106 517 -33
106 518 -65
106 519 -175
106 520 -176
106 521 -220
106 522 -29
106 523 168
106 524 -426
106 525 -52
106 526 -214
106 527 -25
106 528 -194
106 529 99
106 530 -37
106 531 167
106 532 -337
106 533 -89
106 534 215
106 535 438
106 536 -383
106 537 54
106 538 295
106 539 -66
106 540 -369
106 541 -454
106 542 -131
106 543 492
106 544 -273
106 545 106
106 546 0
106 547 -121
106 548 -75
106 549 -212
106 550 204
106 551 249
106 552 420
106 553 27
106 554 269
106 555 495
106 556 -173
106 557 -93
106 558 322
106 559 486
106 560 -494
106 561 -214
106 562 153
106 563 -330
106 564 197
106 565 220
106 566 -40
106 567 315
106 568 -226
106 569 107
106 570 101
106 571 258
106 572 153
106 573 470
106 574 250
106 575 -267
106 576 429
106 577 102
106 578 112
106 579 -146
106 580 -258
106 581 168
106 582 -44
106 583 -337
106 584 -305
106 585 -275
106 586 -342
106 587 23
106 588 485
106 589 480
106 590 9
106 591 491
106 592 118
106 593 14
106 594 13
106 595 168
106 596 -266
106 597 473
106 598 335
106 599 360
106 600 80
106 601 -64
106 602 118
106 603 86
106 604 259
106 605 220
106 606 319
106 607 188
106 608 -177
106 609 283
106 610 -458
106 611 65
106 612 -49
106 613 -2
106 614 -420
106 615 146
106 616 -424
106 617 -262
106 618 21
106 619 -87
106 620 71
106 621 -470
106 622 -96
106 623 -311
106 624 44
106 625 -230
106 626 357
106 627 -370
106 628 -257
106 629 -456
106 630 491
106 631 -324
106 632 -19
106 633 109
106 634 -386
106 635 -260
106 636 -170
106 637 -215
106 638 -220
106 639 -495
106 640 -432
106 641 -178
106 642 422
106 643 19
106 644 -327
106 645 -497
106 646 17
106 647 101
106 648 93
106 649 -461
106 650 -486
106 651 -336
106 652 -79
106 653 270
106 654 206
106 655 466
106 656 -460
106 657 415
106 658 -52
106 659 136
106 660 460
106 661 -61
106 662 -336
106 663 -59
106 664 -99
106 665 -222
106 666 181
106 667 -417
106 668 415
106 669 -187
106 670 -412
106 671 483
106 672 135
106 673 -138
106 674 354
106 675 -340
106 676 -135
106 677 -129
106 678 -387
106 679 -189
106 680 262
106 681 -21
106 682 -25
106 683 -316
106 684 -250
106 685 -319
106 686 2
106 687 142
106 688 -403
106 689 450
106 690 130
106 691 -91
106 692 -110
106 693 294
106 694 350
106 695 291
106 696 -76
106 697 383
106 698 -274
106 699 -161
106 700 -304
106 701 -186
106 702 174
106 703 -317
106 704 -472
106 705 28
106 706 196
106 707 246
106 708 -248
106 709 309
106 710 -443
106 711 -486
106 712 141
106 713 32
106 714 -302
106 715 391
106 716 -434
106 717 200
106 718 385
106 719 15
106 720 -497
106 721 16
106 722 424
106 723 -107
106 724 162
106 725 -374
106 726 36
106 727 -413
106 728 -491
106 729 -386
106 730 278
106 731 57
106 732 -72
106 733 305
106 734 -408
106 735 -44
106 736 185
106 737 288
106 738 54
106 739 437
106 740 450
106 741 111
106 742 -196
106 743 91
106 744 -356
106 745 354
106 746 334
106 747 62
106 748 407
106 749 219
106 750 -71
106 751 410
106 752 87
106 753 205
106 754 155
106 755 -250
106 756 331
106 757 43
106 758 189
106 759 -308
106 760 157
106 761 -33
106 762 249
106 763 -63
106 764 124
106 765 341
106 766 -255
106 767 -190
106 768 482
106 769 300
106 770 -253
106 771 432
106 772 -89
106 773 403
106 774 23
106 775 407
106 776 258
106 777 -143
106 778 -31
106 779 165
106 780 -72
106 781 -250
106 782 75
106 783 -484
106 784 455
106 785 -270
106 786 -234
106 787 286
106 788 273
106 789 455
106 790 478
106 791 282
106 792 274
106 793 -421
106 794 -281
106 795 -101
106 796 -227
106 797 -36
106 798 209
106 799 -245
106 800 -236
106 801 -192
106 802 39
106 803 176
106 804 -288
106 805 -438
106 806 435
106 807 470
106 808 271
106 809 -95
106 810 135
106 811 51
106 812 -493
106 813 62
106 814 67
106 815 463
106 816 -356
106 817 -315
106 818 249
106 819 417
106 820 -8
106 821 -420
106 822 -449
106 823 -233
106 824 11
106 825 -230
106 826 -482
106 827 284
106 828 234
106 829 -421
107 108 -109
107 109 -149
107 110 -113
107 111 430
107 112 -121
107 113 451
107 114 -156
107 115 -186
107 116 -227
107 117 -33
107 118 -429
107 119 -240
107 120 -481
107 121 -421
107 122 322
107 123 438
107 124 -458
107 125 466
107 126 -376
107 127 -357
107 128 -265
107 129 116
107 130 75
107 131 -214
107 132 -265
107 133 -413
107 134 56
107 135 -247
107 136 -277
107 137 143
107 138 -168
107 139 115
107 140 -154
107 141 -428
107 142 397
107 143 225
107 144 -477
107 145 94
107 146 -109
107 147 -203
107 148 -439
107 149 315
107 150 57
107 151 -68
107 152 394
107 153 232
107 154 223
107 155 -212
107 156 198
107 157 347
107 158 283
107 159 -214
107 160 315
107 161 -141
107 162 72
107 163 -449
107 164 -54
107 165 -19
107 166 156
107 167 169
107 168 -24
107 169 -159
107 170 136
107 171 322
107 172 -87
107 173 34
107 174 399
107 175 288
107 176 -20
107 177 -210
107 178 -63
107 179 41
107 180 -395
107 181 -153
107 182 -174
107 183 -149
107 184 -421
107 185 -451
107 186 491
107 187 -371
107 188 -252
107 189 275
107 190 -85
107 191 -437
107 192 -366
107 193 488
107 194 -34
107 195 80
107 196 321
107 197 -25
107 198 101
107 199 -203
107 200 316
107 201 -262
107 202 -381
107 203 81
107 204 -376
107 205 -482
107 206 -131
107 207 104
107 208 160
107 209 -341
107 210 -355
107 211 -382
107 212 6
107 213 323
107 214 -31
107 215 85
107 216 372
107 217 -39
107 218 214
107 219 -28
107 220 -264
107 221 -18
107 222 36
107 223 -130
107 224 -30
107 225 -146
107 226 -198
107 227 -209
107 228 329
107 229 403
107 230 440
107 231 145
107 232 -359
107 233 -441
107 234 -274
107 235 -235
107 236 -71
107 237 448
107 238 369
107 239 -59
107 240 -393
107 241 -133
107 242 59
107 243 465
107 244 42
107 245 -119
107 246 50
107 247 267
107 248 342
107 249 116
107 250 -261
107 251 -70
107 252 -402
107 253 -373
107 254 -348
107 255 420
107 256 -18
107 257 -46
107 258 63
107 259 -189
107 260 209
107 261 355
107 262 -191
107 263 -297
107 264 414
107 265 387
107 266 320
107 267 195
107 268 335
107 269 -458
107 270 -11
107 271 -206
107 272 -91
107 273 -452
107 274 -241
107 275 -197
107 276 281
107 277 -339
107 278 -430
107 279 123
107 280 -370
107 281 162
107 282 -95
107 283 80
107 284 289
107 285 409
107 286 1
107 287 -229
107 288 -137
107 289 -84
107 290 435
107 291 -75
107 292 -228
107 293 -256
107 294 128
107 295 38
107 296 -369
107 297 -52
107 298 86
107 299 -181
107 300 -10
107 301 -425
107 302 465
107 303 -249
107 304 -25
107 305 -275
107 306 55
107 307 -243
107 308 238
107 309 477
107 310 -268
107 311 368
107 312 139
107 313 490
107 314 -51
107 315 281
107 316 399
107 317 -198
107 318 -448
107 319 115
107 320 218
107 321 -161
107 322 -460
107 323 -158
107 324 435
107 325 -480
107 326 -267
107 327 -81
107 328 320
107 329 319
107 330 238
107 331 -189
107 332 -254
107 333 203
107 334 414
107 335 -427
107 336 -220
107 337 321
107 338 182
107 339 -481
107 340 299
107 341 -233
107 342 387
107 343 290
107 344 -243
107 345 188
107 346 71
107 347 -344
107 348 490
107 349 476
107 350 -377
107 351 -439
107 352 -185
107 353 -337
107 354 -97
107 355 -249
107 356 35
107 357 488
107 358 -478
107 359 -144
107 360 -341
107 361 260
107 362 167
107 363 257
107 364 315
107 365 433
107 366 331
107 367 -52
107 368 255
107 369 13
107 370 -33
107 371 406
107 372 280
107 373 206
107 374 -452
107 375 -111
107 376 -105
107 377 120
107 378 398
107 379 -115
107 380 448
107 381 -479
107 382 298
107 383 115
107 384 37
107 385 54
107 386 -282
107 387 -428
107 388 42
107 389 -260
107 390 -72
107 391 202
107 392 -148
107 393 -53
107 394 -41
107 395 -332
107 396 233
107 397 142
107 398 468
107 399 -12
107 400 8
107 401 -65
107 402 246
107 403 140
107 404 -7
107 405 294
107 406 -470
107 407 388
107 408 266
107 409 428
107 410 126
107 411 214
107 412 449
107 413 -76
107 414 182
107 415 -14
107 416 478
107 417 400
107 418 411
107 419 373
107 420 -7
107 421 191
107 422 427
107 423 345
107 424 -361
107 425 -114
107 426 -135
107 427 -276
107 428 -119
107 429 -167
107 430 212
107 431 389
107 432 -380
107 433 -42
107 434 29
107 435 114
107 436 104
107 437 59
107 438 354
107 439 -129
107 440 339
107 441 -20
107 442 -63
107 443 -359
107 444 -243
107 445 -381
107 446 479
107 447 87
107 448 -128
107 449 390
107 450 -40
107 451 365
107 452 82
107 453 -113
107 454 210
107 455 -427
107 456 -374
107 457 -424
107 458 -203
107 459 7
107 460 261
107 461 -139
107 462 -104
107 463 382
107 464 -329
107 465 -223
107 466 -4
107 467 275
107 468 -311
107 469 -150
107 470 -354
107 471 -472
107 472 -317
107 473 436
107 474 -331
107 475 -60
107 476 -445
107 477 -351
107 478 -121
107 479 -73
107 480 -109
107 481 340
107 482 144
107 483 473
107 484 79
107 485 -145
107 486 -102
107 487 205
107 488 283
107 489 -453
107 490 64
107 491 44
107 492 -92
107 493 -188
107 494 -74
107 495 79
107 496 90
107 497 -226
107 498 -145
107 499 279
107 500 477
107 501 353
107 502 -341
107 503 -340
107 504 289
107 505 181
107 506 452
107 507 -303
107 508 330
107 509 -169
107 510 124
107 511 73
107 512 23
107 513 121
107 514 47
107 515 -397
107 516 476
107 517 -203
107 518 -340
107 519 -389
107 520 -155
107 521 225
107 522 -493
107 523 253
107 524 -463
107 525 286
107 526 185
107 527 479
107 528 -440
107 529 -460
107 530 -390
107 531 -463
107 532 -255
107 533 -230
107 534 49
107 535 -465
107 536 -197
107 537 1
107 538 84
107 539 -15
107 540 333
107 541 60
107 542 -442
107 543 208
107 544 -319
107 545 105
107 546 311
107 547 9
107 548 -245
107 549 472
107 550 120
107 551 100
107 552 -451
107 553 128
107 554 205
107 555 -62
107 556 -86
107 557 -110
107 558 -82
107 559 326
107 560 282
107 561 380
107 562 364
107 563 -472
107 564 -350
107 565 -87
107 566 -85
107 567 305
107 568 -233
107 569 499
107 570 -210
107 571 -48
107 572 59
107 573 -151
107 574 -340
107 575 241
107 576 -194
107 577 -176
107 578 -250
107 579 61
107 580 -204
107 581 -277
107 582 -339
107 583 197
107 584 351
107 585 367
107 586 -365
107 587 117
107 588 109
107 589 405
107 590 295
107 591 -108
107 592 286
107 593 159
107 594 -80
107 595 -212
107 596 -75
107 597 -313
107 598 -406
107 599 -456
107 600 -314
107 601 -116
107 602 -4
107 603 -403
107 604 233
107 605 156
107 606 -310
107 607 -460
107 608 480
107 609 293
107 610 453
107 611 128
107 612 -484
107 613 -385
107 614 177
107 615 -281
107 616 -166
107 617 313
107 618 -312
107 619 443
107 620 -430
107 621 483
107 622 187
107 623 356
107 624 495
107 625 -393
107 626 -355
107 627 272
107 628 146
107 629 91
107 630 316
107 631 -316
107 632 475
107 633 164
107 634 -218
107 635 -439
107 636 172
107 637 324
107 638 -47
107 639 -495
107 640 117
107 641 -94
107 642 133
107 643 485
107 644 373
107 645 163
107 646 56
107 647 59
107 648 -24
107 649 244
107 650 355
107 651 46
107 652 -420
107 653 42
107 654 255
107 655 -425
107 656 -498
107 657 -248
107 658 -301
107 659 148
107 660 343
107 661 -485
107 662 -315
107 663 -330
107 664 -469
107 665 319
107 666 83
107 667 203
107 668 143
107 669 -464
107 670 208
107 671 113
107 672 295
107 673 194
107 674 450
107 675 -480
107 676 -143
107 677 7
107 678 432
107 679 -315
107 680 103
107 681 287
107 682 -417
107 683 -465
107 684 181
107 685 338
107 686 -390
107 687 183
107 688 -410
107 689 161
107 690 184
107 691 -215
107 692 -472
107 693 369
107 694 308
107 695 -441
107 696 -460
107 697 -109
107 698 263
107 699 183
107 700 280
107 701 -29
107 702 148
107 703 75
107 704 -335
107 705 99
107 706 447
107 707 22
107 708 -42
107 709 379
107 710 207
107 711 -439
107 712 -482
107 713 -357
107 714 -403
107 715 200
107 716 481
107 717 59
107 718 235
107 719 -76
107 720 -279
107 721 -81
107 722 -439
107 723 101
107 724 140
107 725 369
107 726 161
107 727 -468
107 728 -239
107 729 -76
107 730 216
107 731 -107
107 732 395
107 733 216
107 734 -180
107 735 -87
107 736 -185
107 737 -233
107 738 -213
107 739 273
107 740 -353
107 741 -153
107 742 -313
107 743 -335
107 744 -10
107 745 136
107 746 -283
107 747 -29
107 748 47
107 749 453
107 750 -253
107 751 -380
107 752 224
107 753 -191
107 754 222
107 755 217
107 756 -322
107 757 -117
107 758 249
107 759 291
107 760 -341
107 761 317
107 762 -316
107 763 -446
107 764 34
107 765 4
107 766 319
107 767 349
107 768 -376
107 769 -393
107 770 475
107 771 123
107 772 306
107 773 14
107 774 -360
107 775 -204
107 776 2
107 777 -142
107 778 -381
107 779 -451
107 780 -189
107 781 -133
107 782 -330
107 783 -113
107 784 -472
107 785 -256
107 786 -396
107 787 -294
107 788 479
107 789 354
107 790 -150
107 791 -362
107 792 171
107 793 386
107 794 44
107 795 57
107 796 -109
107 797 -136
107 798 -93
107 799 15
107 800 323
107 801 234
107 802 -10
107 803 129
107 804 100
107 805 130
107 806 425
107 807 -398
107 808 488
107 809 -456
107 810 -349
107 811 151
107 812 263
107 813 173
107 814 -461
107 815 291
107 816 -231
107 817 -357
107 818 -150
107 819 -252
107 820 -151
107 821 200
107 822 -114
107 823 -127
107 824 86
107 825 431
107 826 430
107 827 -171
107 828 -205
107 829 189
108 109 -304
108 110 -30
108 111 275
108 112 186
108 113 -401
108 114 -125
108 115 -183
108 116 -476
108 117 -23
108 118 -195
108 119 -80
108 120 481
108 121 -191
108 122 -316
108 123 154
108 124 -152
108 125 -173
108 126 -224
108 127 -9
108 128 177
108 129 24
108 130 -307
108 131 -123
108 132 411
108 133 66
108 134 -184
108 135 342
108 136 348
108 137 145
108 138 -11
108 139 390
108 140 342
108 141 459
108 142 165
108 143 380
108 144 -90
108 145 -459
108 146 -303
108 147 -66
108 148 370
108 149 355
108 150 -294
108 151 351
108 152 -336
108 153 242
108 154 358
108 155 364
108 156 -430
108 157 -366
108 158 207
108 159 -401
108 160 158
108 161 400
108 162 329
108 163 421
108 164 318
108 165 -355
108 166 -385
108 167 -481
108 168 -358
108 169 456
108 170 409
108 171 -164
108 172 415
108 173 74
108 174 -283
108 175 -175
108 176 467
108 177 266
108 178 -389
108 179 338
108 180 121
108 181 170
108 182 189
108 183 -363
108 184 264
108 185 399
108 186 -499
108 187 -314
108 188 -467
108 189 209
108 190 -214
108 191 -456
108 192 461
108 193 -385
108 194 -183
108 195 -368
108 196 112
108 197 -67
108 198 -349
108 199 254
108 200 241
108 201 -440
108 202 -409
108 203 157
108 204 134
108 205 -192
108 206 -166
108 207 102
108 208 -426
108 209 298
108 210 292
108 211 -452
108 212 320
108 213 -19
108 214 37
108 215 84
108 216 233
108 217 39
108 218 271
108 219 -382
108 220 100
108 221 -91
108 222 -338
108 223 413
108 224 24
108 225 332
108 226 -455
108 227 -364
108 228 -235
108 229 -304
108 230 -258
108 231 -494
108 232 -244
108 233 -167
108 234 -485
108 235 -257
108 236 141
108 237 202
108 238 -303
108 239 -432
108 240 352
108 241 489
108 242 -32
108 243 -476
108 244 322
108 245 -495
108 246 108
108 247 55
108 248 396
108 249 231
108 250 174
108 251 -4
108 252 -360
108 253 -312
108 254 262
108 255 164
108 256 -480
108 257 307
108 258 -348
108 259 137
108 260 -144
108 261 -105
108 262 144
108 263 112
108 264 -420
108 265 -489
108 266 -293
108 267 -426
108 268 -435
108 269 -96
108 270 -358
108 271 -231
108 272 -107
108 273 110
108 274 -207
108 275 -284
108 276 115
108 277 402
108 278 271
108 279 12
108 280 485
108 281 297
108 282 -140
108 283 -374
108 284 486
108 285 -378
108 286 -358
108 287 -494
108 288 -218
108 289 147
108 290 144
108 291 138
108 292 -458
108 293 140
108 294 102
108 295 -26
108 296 -497
108 297 310
108 298 48
108 299 -431
108 300 -286
108 301 190
108 302 190
108 303 460
108 304 152
108 305 484
108 306 28
108 307 120
108 308 -262
108 309 151
108 310 -16
108 311 -277
108 312 -51
108 313 344
108 314 -151
108 315 -65
108 316 -181
108 317 344
108 318 -59
108 319 453
108 320 -9
108 321 -63
108 322 91
108 323 385
108 324 -423
108 325 -307
108 326 -141
108 327 -419
108 328 -145
108 329 408
108 330 2
108 331 422
108 332 98
108 333 -308
108 334 382
108 335 103
108 336 28
108 337 262
108 338 -277
108 339 266
108 340 -87
108 341 207
108 342 490
108 343 362
108 344 403
108 345 191
108 346 -203
108 347 74
108 348 35
108 349 -409
108 350 27
108 351 -474
108 352 28
108 353 -30
108 354 411
108 355 458
108 356 -484
108 357 123
108 358 -109
108 359 223
108 360 31
108 361 -255
108 362 145
108 363 -19
108 364 289
108 365 379
108 366 -416
108 367 -182
108 368 141
108 369 159
108 370 -416
108 371 -445
108 372 218
108 373 -426
108 374 417
108 375 474
108 376 266
108 377 67
108 378 48
108 379 -199
108 380 -490
108 381 -72
108 382 180
108 383 38
108 384 -250
108 385 443
108 386 348
108 387 118
108 388 66
108 389 91
108 390 -158
108 391 -403
108 392 336
108 393 487
108 394 431
108 395 126
108 396 -281
108 397 -133
108 398 444
108 399 360
108 400 -473
108 401 -472
108 402 -233
108 403 245
108 404 -45
108 405 37
108 406 -429
108 407 73
108 408 -396
108 409 120
108 410 -274
108 411 -386
108 412 -100
108 413 406
108 414 -496
108 415 -498
108 416 350
108 417 -295
108 418 121
108 419 268
108 420 296
108 421 463
108 422 -282
108 423 133
108 424 450
108 425 -351
108 426 111
108 427 21
108 428 368
108 429 407
108 430 -118
108 431 395
108 432 -213
108 433 -499
108 434 493
108 435 242
108 436 38
108 437 -436
108 438 -185
108 439 142
108 440 -464
108 441 42
108 442 -392
108 443 288
108 444 300
108 445 -387
108 446 291
108 447 -498
108 448 170
108 449 -88
108 450 271
108 451 -34
108 452 -125
108 453 -159
108 454 -49
108 455 177
108 456 342
108 457 -86
108 458 -301
108 459 210
108 460 -179
108 461 433
108 462 458
108 463 109
108 464 434
108 465 451
108 466 203
108 467 -27
108 468 -133
108 469 -481
108 470 -33
108 471 -96
108 472 413
108 473 76
108 474 44
108 475 213
108 476 -459
108 477 -165
108 478 216
108 479 -437
108 480 247
108 481 339
108 482 29
108 483 -26
108 484 32
108 485 -167
108 486 -348
108 487 -126
108 488 247
108 489 203
108 490 -416
108 491 -79
108 492 488
108 493 -458
108 494 -470
108 495 422
108 496 -155
108 497 233
108 498 247
108 499 -435
108 500 -396
108 501 67
108 502 321
108 503 -483
108 504 -5
108 505 -135
108 506 -417
108 507 388
108 508 201
108 509 -349
108 510 451
108 511 300
108 512 -158
108 513 332
108 514 -225
108 515 374
108 516 -335
108 517 279
108 518 -252
108 519 -235
108 520 334
108 521 184
108 522 186
108 523 322
108 524 -421
108 525 -432
108 526 -404
108 527 276
108 528 301
108 529 -304
108 530 341
108 531 -242
108 532 263
108 533 162
108 534 -225
108 535 110
108 536 -472
108 537 210
108 538 -2
108 539 -419
108 540 361
